ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
0900006484c45860,Supporting & Related Material,FDA-2021-P-0893-0005,FDA-2021-P-0893,"tab 2 - iain c. macdougall et al., iron sucrose: a wealth of experience in treating iron deficiency, 37 adv ther 1960 (2020) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48ba0,Supporting & Related Material,FDA-2021-P-0893-0028,FDA-2021-P-0893,"tab 25 - drugs; official names, new names, 34 fed. reg. 12178 (jul. 23, 1969) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48cbb,Supporting & Related Material,FDA-2021-P-0893-0009,FDA-2021-P-0893,"tab 6 - emma l. o’lone et al., parenteral versus oral iron therapy for adults and children with chronic kidney disease, cochrane database of systematic reviews 2019, issue 2. art. no.: cd007857 re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48cbe,Supporting & Related Material,FDA-2021-P-0893-0012,FDA-2021-P-0893,"tab 9 - felix funk et al., the new generation of intravenous iron: chemistry, pharmacology, and toxicology of ferric carboxymaltose, 60 arzneimittelforschung (june 2010) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48cc1,Supporting & Related Material,FDA-2021-P-0893-0015,FDA-2021-P-0893,"tab 12 - peter geisser & susanna burckhardt, the pharmacokinetics and pharmacodynamics of iron preparations, 3 pharmaceutics 12 (2011) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c49c29,Supporting & Related Material,FDA-2021-P-0893-0031,FDA-2021-P-0893,"tab 28 - drugs; official names, new names, 36 fed. reg. 778 (jan. 16, 1971) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c4af6f,Supporting & Related Material,FDA-2021-P-0893-0058,FDA-2021-P-0893,"tab 55 - gerald j. dal pan et al., postmarketing spontaneous pharmacovigilance systems 178, in brian l. strom et al., pharmacoepidemiology (6th ed. 2020) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48cc0,Supporting & Related Material,FDA-2021-P-0893-0014,FDA-2021-P-0893,"tab 11 - lawrence x. yu et al., understanding pharmaceutical quality by design, 16 aaps journal 771 (2014) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c49c2c,Supporting & Related Material,FDA-2021-P-0893-0034,FDA-2021-P-0893,"tab 31 - usan, procedure for usan name selection re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c49d75,Supporting & Related Material,FDA-2021-P-0893-0053,FDA-2021-P-0893,"tab 50 - virginie korb-savoldellia, prevalence of computerized physician order entry systems–related medication prescription errors: a systematic review, 111 international journal of medical informatics 112 (2018) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c49d80,Supporting & Related Material,FDA-2021-P-0893-0054,FDA-2021-P-0893,"tab 51 - ka-chun cheung et al., medication errors: the importance of safe dispensing, 67 british journal of clinical pharmacology 676 (2009) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48a9f,Other,FDA-2021-P-0893-0002,FDA-2021-P-0893,acknowledgment letter from fda dms to sidley austin llp on behalf of  vifor (international) inc switzerland,0,0
0900006484e29c71,Other,FDA-2021-P-0893-0072,FDA-2021-P-0893,supplement from sidley austin llp part 4 of 4,0,0
0900006484c45861,Supporting & Related Material,FDA-2021-P-0893-0006,FDA-2021-P-0893,"tab 3 - angelo karaboyas et al., low hemoglobin at hemodialysis initiation: an international study of anemia management and mortality in the early dialysis period, 13 clinical kidney journal 425 (2019) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c48cca,Supporting & Related Material,FDA-2021-P-0893-0044,FDA-2021-P-0893,"tab 41 - robert nease et al., “express scripts specialty benefit services: specialty drug trend report” (june 2011) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
0900006484c49c2e,Supporting & Related Material,FDA-2021-P-0893-0036,FDA-2021-P-0893,"tab 33 - the united states pharmacopeia, twentieth revision and the national formulary, fifteenth edition at 421 (official from jul. 1, 1980) re citizen petition from sidley austin llp on behalf of  vifor (international) inc switzerland",0,0
09000064841f726a,Supporting & Related Material,FDA-2019-P-5791-0003,FDA-2019-P-5791,"attachment 1- approved drug products with therapeutic equivalence evaluation, accessed november 22, 2019 (orange book) re citizen petition from guvam pharma llc",0,0
09000064841f726b,Supporting & Related Material,FDA-2019-P-5791-0004,FDA-2019-P-5791,attachment 2- federal register notice that azo gantanol and azo gantrisin were not withdrawn from sale for reason of safety or effectiveness re citizen petition from guvam pharma llc,0,0
09000064841f726c,Supporting & Related Material,FDA-2019-P-5791-0005,FDA-2019-P-5791,attachment 3- nda 21-105 labeling re citizen petition from guvam pharma llc,0,0
09000064841f7115,Other,FDA-2019-P-5791-0001,FDA-2019-P-5791,"citizen petition from guvam pharma, llc",0,0
09000064841f75fa,Other,FDA-2019-P-5791-0002,FDA-2019-P-5791,acknowledgment letter from fda dms to guvam pharma llc,0,0
09000064841f726d,Supporting & Related Material,FDA-2019-P-5791-0006,FDA-2019-P-5791,"attachment 4- draft package insert labeling for phenazopyridire hydrochloride tablets, 50mg, 100mg and 200mg re citizen petition from guvam pharma llc",0,0
09000064832daa54,Other,FDA-2017-P-6692-0040,FDA-2017-P-6692,interim response from fda cder to drug watch int.,0,0
0900006482cca918,Other,FDA-2017-P-6692-0002,FDA-2017-P-6692,"acknowledgment letter from fda ddm to drug watch international, inc.",0,0
0900006482cca916,Other,FDA-2017-P-6692-0001,FDA-2017-P-6692,"citizen petition from drug watch international, inc.",0,0
0900006483d9e026,Other,FDA-2017-P-6692-0102,FDA-2017-P-6692,"letter from fda cder to drug watch international, inc.",0,0
0900006483494a5a,Other,FDA-2017-P-6692-0042,FDA-2017-P-6692,"petition denial letter from fda cder to drug watch international, inc",0,0
09000064835f2499,Other,FDA-2017-P-6692-0043,FDA-2017-P-6692,"citizen petition for reconsideration from drug watch international, inc.",0,0
090000648472225d,Other,FDA-2020-P-1626-0001,FDA-2020-P-1626,"citizen petition from hyman, phelps & mcnamara, p.c.",0,0
0900006484722028,Other,FDA-2020-P-1626-0002,FDA-2020-P-1626,"acknowledgment letter from fda dms to hyman, phelps & mcnamara, pc.",0,0
0900006484a6602b,Other,FDA-2020-P-1626-0004,FDA-2020-P-1626,"withdrawal of citizen petition from hyman, phelps & mcnamara, p.c.",0,0
09000064849999b3,Other,FDA-2020-P-1626-0003,FDA-2020-P-1626,"interim response letter from fda cder to hyman, phelps & mcnamara, pc",0,0
090000648425e1d0,Other,FDA-2019-P-6099-0001,FDA-2019-P-6099,citizen petition from george m. stone on behalf of patients for access to advanced therapy for hemophilia,0,0
09000064846d6fcc,Other,FDA-2019-P-6099-0004,FDA-2019-P-6099,interim response from fda cber to public citizen,0,0
09000064848af559,Other,FDA-2019-P-6099-0005,FDA-2019-P-6099,final response from fda cber to patients for access to advanced therapy for hemophilia (paath),0,0
090000648425e1d2,Other,FDA-2019-P-6099-0002,FDA-2019-P-6099,acknowledgment letter from fda dms to george m. stone,0,0
09000064844ad201,Other,FDA-2019-P-6099-0003,FDA-2019-P-6099,letter from george m. stone on behalf of patients for access to advanced therapy for hemophilia,0,0
0900006484c48aa3,Other,FDA-2021-P-0894-0002,FDA-2021-P-0894,acknowledgment letter from fda dms to pet schooled,0,0
0900006484c48aa1,Other,FDA-2021-P-0894-0001,FDA-2021-P-0894,citizen petition from pet schooled,0,0
0900006481f39751,Supporting & Related Material,FDA-2016-P-1115-0004,FDA-2016-P-1115,final petition index re citizen petition from mostyn law firm,0,0
0900006481f39907,Supporting & Related Material,FDA-2016-P-1115-0015,FDA-2016-P-1115,"exhibit 11 - bscm06700722854 bsc ran short of marlex in 2011, creating a fire drill inside bsc re citizen petition from mostyn law firm",0,0
0900006481f3990c,Supporting & Related Material,FDA-2016-P-1115-0020,FDA-2016-P-1115,"exhibit 16 - bscm13000000037 marlex background, update slides re citizen petition from mostyn law firm",0,0
0900006481f3990f,Supporting & Related Material,FDA-2016-P-1115-0023,FDA-2016-P-1115,exhibit 19 - bscm13800009800 bsc hid the intended purpose of the marlex because the information might scare away the chinese sellers re citizen petition from mostyn law firm,0,0
0900006481f39910,Supporting & Related Material,FDA-2016-P-1115-0024,FDA-2016-P-1115,exhibit 20 - bscm13800008924 zhao detailed visits to 5 chinese distributors of marlex found on alibaba.com re citizen petition from mostyn law firm,0,0
0900006481f39911,Supporting & Related Material,FDA-2016-P-1115-0025,FDA-2016-P-1115,exhibit 21 - “there’s no end in sight for alibaba’s counterfeit problem” published in fortune magazine at http://fortune.com/2015/05/18/theres-no-end-in-sight-for-alibabas-counterfeit-problem/. re citizen petition from mostyn law firm,0,0
0900006481f39912,Supporting & Related Material,FDA-2016-P-1115-0026,FDA-2016-P-1115,exhibit 22 - bscm13800008343 r&d executive ron ciulla stressed the need for a c of c to defendant mccaslin. defendant mccaslin acknowledged the need and asked if all would be dead without a c of c re citizen petition from mostyn law firm,0,0
0900006481f3991c,Supporting & Related Material,FDA-2016-P-1115-0035,FDA-2016-P-1115,exhibit 31- letters to doctors in response to allegations that bsc is using counterfeit resin re citizen petition from mostyn law firm,0,0
0900006481f3991f,Supporting & Related Material,FDA-2016-P-1115-0038,FDA-2016-P-1115,exhibit 34 - bscm11500006055 mechanical testing protocol re citizen petition from mostyn law firm,0,0
0900006481f39922,Supporting & Related Material,FDA-2016-P-1115-0041,FDA-2016-P-1115,exhibit 37 - bscm07300073860 the limited and flawed testing that was done revealed differences between the single pellet of the counterfeit resin and material purchased from channel prime alliance in 2005 re citizen petition from mostyn law firm,0,0
0900006481f39752,Supporting & Related Material,FDA-2016-P-1115-0005,FDA-2016-P-1115,"exhibit 1 - bscm13500000937 robert mullally asks, ""how did all this resin end up in china if it was made in texas?"" re citizen petition from mostyn law firm",0,0
0900006481f39756,Supporting & Related Material,FDA-2016-P-1115-0009,FDA-2016-P-1115,exhibit 5 - bscm07300068256 cambridge polymer group test results re citizen petition from mostyn law firm,0,0
0900006481f39905,Supporting & Related Material,FDA-2016-P-1115-0013,FDA-2016-P-1115,exhibit 9 - bscm04500000465 2004 marlex hgx-030-01 msds re citizen petition from mostyn law firm,0,0
0900006481f3990d,Supporting & Related Material,FDA-2016-P-1115-0021,FDA-2016-P-1115,"exhibit 17 - bscm11200014917 impending marlex shortage would cost bsc $120,000,000 in annual profits re citizen petition from mostyn law firm",0,0
0900006481f39916,Supporting & Related Material,FDA-2016-P-1115-0030,FDA-2016-P-1115,"exhibit 26 - bscm13500000465 bsc solved its dilemma by declaring that the chinese resin was made by dongguan sunmei plastic raw material co., ltd., a chinese company, to clear chinese customs re citizen petition from mostyn law firm",0,0
0900006481f3991a,Supporting & Related Material,FDA-2016-P-1115-0033,FDA-2016-P-1115,"exhibit 29 - bscm11500006697 the shipper of the 4,400 lbs by air was not ""over-cautious"" re citizen petition from mostyn law firm",0,0
0900006481f3991b,Supporting & Related Material,FDA-2016-P-1115-0034,FDA-2016-P-1115,"exhibit 30 - bscm11500006979 even though bsc’s chance of being audited was low, bsc played it safe and split the resin into 4 separate shipments re citizen petition from mostyn law firm",0,0
0900006481f3991d,Supporting & Related Material,FDA-2016-P-1115-0036,FDA-2016-P-1115,exhibit 32 - bscm11500005941 burrill report - equivalency testing re citizen petition from mostyn law firm,0,0
0900006481f38f9c,Other,FDA-2016-P-1115-0001,FDA-2016-P-1115,citizen petition from mostyn law firm,0,0
0900006481fdcd30,Supporting & Related Material,FDA-2016-P-1115-0047,FDA-2016-P-1115,footnote 29 bscm07700280242,0,0
09000064824541a1,Other,FDA-2016-P-1115-0053,FDA-2016-P-1115,supplement from mostyn law,0,0
0900006481fdcd2f,Supporting & Related Material,FDA-2016-P-1115-0046,FDA-2016-P-1115,82. footnote 34 bscm14700006847 - unsealed by 3.22.16 agreement,0,0
0900006481fdcd31,Supporting & Related Material,FDA-2016-P-1115-0048,FDA-2016-P-1115,footnote 82 bscm07700158425,0,0
0900006481f39755,Supporting & Related Material,FDA-2016-P-1115-0008,FDA-2016-P-1115,exhibit 4 - 1/24/16 order of the honorable judge goodwin re citizen petition from mostyn law firm,0,0
0900006481f39757,Supporting & Related Material,FDA-2016-P-1115-0010,FDA-2016-P-1115,exhibit 6 - http://www.fda.gov/newsevents/newsroom/pressannouncements/ucm204199.htm re citizen petition from mostyn law firm,0,0
0900006481fe9554,Other,FDA-2015-P-4566-0004,FDA-2015-P-4566,interim response from fda cder,0,0
0900006481d83080,Supporting & Related Material,FDA-2015-P-4566-0002,FDA-2015-P-4566,"attachment 1 expert statement of manju t. beier, pharm d. re citizen petition from concordia pharmaceuticals (buchanan ingersoll and rooney pc)",0,0
0900006481d83000,Other,FDA-2015-P-4566-0003,FDA-2015-P-4566,acknowledgement letter from fda ddm to buchanan ingersoll and rooney pc,0,0
0900006482af6158,Other,FDA-2015-P-4566-0005,FDA-2015-P-4566,final response from fda cder to buchanan ingersoll & rooney pc,0,0
0900006481d82c69,Other,FDA-2015-P-4566-0001,FDA-2015-P-4566,citizen petition from concordia pharmaceuticals (buchanan ingersoll and rooney pc),0,0
0900006482092d6d,Supporting & Related Material,FDA-2016-P-1946-0005,FDA-2016-P-1946,"attachment 3 effects of various tampering methods on exposure to oxycodone in healthy subjects re citizen petition from hyman, phelps & mcnamara, pc",0,0
09000064824c86d6,Other,FDA-2016-P-1946-0008,FDA-2016-P-1946,"cp denial letter from fda cder to hyman, phelps & mcnamara, p.c.",0,0
0900006482092d6c,Supporting & Related Material,FDA-2016-P-1946-0004,FDA-2016-P-1946,"attachment 2 relative abuse of abuse-deterrent formulations via alternative oral routes re citizen petition from hyman, phelps & mcnamara, pc",0,0
0900006482092caf,Supporting & Related Material,FDA-2016-P-1946-0003,FDA-2016-P-1946,"attachment 1 comparing the effect of tampering on the oral pharmacokinetic profiles of two extended-release oxycodone formulation with abuse-deterrent properties re citizen petition from hyman, phelps & mcnamara, pc",0,0
0900006482092cad,Other,FDA-2016-P-1946-0001,FDA-2016-P-1946,"citizen petition from hyman, phelps & mcnamara, pc (collegium pharmaceutical, inc. )",0,0
0900006482092e14,Other,FDA-2016-P-1946-0002,FDA-2016-P-1946,"acknowledgement letter from fda ddm to hyman, phelps & mcnamara, pc",0,0
090000648235f3a0,Supporting & Related Material,FDA-2016-P-3620-0004,FDA-2016-P-3620,"appendix b (evidence to support the use of fibersym® rw and fiberrite® rw modified wheat starch as a source of dietary fiber in the united states) re citizen petition from mgp ingredients, inc.",0,0
09000064833f0c39,Other,FDA-2016-P-3620-0014,FDA-2016-P-3620,"memorandum for the record, phone call participant list june 6 2018 call.",0,0
090000648235f39f,Supporting & Related Material,FDA-2016-P-3620-0003,FDA-2016-P-3620,"appendix a (additional evidence in support of other physiological effects beneficial to human health) re citizen petition from mgp ingredients, inc.",0,0
0900006483ae29cc,Other,FDA-2016-P-3620-0018,FDA-2016-P-3620,"addendum from mgp ingredients, inc.",0,0
090000648251565f,Other,FDA-2016-P-3620-0009,FDA-2016-P-3620,"letter from general mills , inc. to fda ddm",0,0
09000064831c5f19,Supporting & Related Material,FDA-2016-P-3620-0012,FDA-2016-P-3620,"m. g. p. ingredients inc. re: citizen petition from mgp ingredients, inc.",0,0
09000064831c6238,Supporting & Related Material,FDA-2016-P-3620-0013,FDA-2016-P-3620,"letter from south dakota state university re: citizen petition from mgp ingredients, inc.",0,0
090000648235f425,Other,FDA-2016-P-3620-0002,FDA-2016-P-3620,"acknowledgment letter from fda ddm to mgp ingredients, inc.",0,0
090000648257b4bf,Other,FDA-2016-P-3620-0010,FDA-2016-P-3620,"interim response letter from cfsan to mgp ingredients, inc.",0,0
090000648235f39d,Other,FDA-2016-P-3620-0001,FDA-2016-P-3620,"citizen petition from mgp ingredients, inc.",0,0
09000064831c5f16,Supporting & Related Material,FDA-2016-P-3620-0011,FDA-2016-P-3620,"addendum to citizen petition re: citizen petition from mgp ingredients, inc.",0,0
0900006483a4e9a1,Other,FDA-2016-P-3620-0017,FDA-2016-P-3620,"addendum from mgp ingredients, inc.",0,0
09000064834109eb,Other,FDA-2016-P-3620-0015,FDA-2016-P-3620,"mgp ingredients, inc addendum",0,0
090000648235f3a1,Supporting & Related Material,FDA-2016-P-3620-0005,FDA-2016-P-3620,"appendix c (technical data sheets for fibersym® rw and fiberrite® rw) re citizen petition from mgp ingredients, inc.",0,0
0900006483b34ca7,Other,FDA-2016-P-3620-0019,FDA-2016-P-3620,"letter from fda cfsan to mgp ingredients, inc.",0,0
09000064838bd406,Other,FDA-2016-P-3620-0016,FDA-2016-P-3620,"addendum from mgp ingredients, inc.",0,0
0900006481ee0545,Other,FDA-2016-P-1088-0002,FDA-2016-P-1088,"acknowledgement letter from fda ddm to abhai llp c/o kvk-tech, inc",0,0
0900006481edffa8,Supporting & Related Material,FDA-2016-P-1088-0004,FDA-2016-P-1088,"attachment 2 package information oxybutynin hydrochloride 2.5 mg and 5 mg tablets re: citizen petition from abhai llc c/o: kvk-tech, inc",0,0
0900006481edffa9,Supporting & Related Material,FDA-2016-P-1088-0005,FDA-2016-P-1088,"attachment 3 label information oxybutynin chloride tablets re: citizen petition from abhai llc c/o: kvk-tech, inc",0,0
09000064848d5ce8,Other,FDA-2016-P-1088-0007,FDA-2016-P-1088,"amendment to suitability petition for oxybutynin chloride tablets, usp 2.5 mg",0,0
0900006481edffaa,Supporting & Related Material,FDA-2016-P-1088-0006,FDA-2016-P-1088,"attachment 4 label information oxybutynin chloride tablets, usp re citizen petition from abhai llc c/o: kvk-tech, inc",0,0
0900006481edffa5,Other,FDA-2016-P-1088-0001,FDA-2016-P-1088,"citizen petition from abhai llc c/o kvk-tech, inc",0,0
0900006481edffa7,Supporting & Related Material,FDA-2016-P-1088-0003,FDA-2016-P-1088,"attachment 1 package leaflet ditropan 2.5 mg and 5 mg tablets re: citizen petition from abhai llc c/o: kvk-tech, inc",0,0
0900006484969987,Other,FDA-2016-P-1088-0008,FDA-2016-P-1088,"agency response letter from fda cder to abhai llp c/o kvk-tech, inc",0,0
0900006480b13840,Other,FDA-2010-P-0359-0001,FDA-2010-P-0359,"goodwin procter, llp - citizen petition",0,0
0900006480bb615d,Other,FDA-2010-P-0359-0003,FDA-2010-P-0359,goodwin procter llp - letter,0,0
0900006480b13a22,Other,FDA-2010-P-0359-0002,FDA-2010-P-0359,acknowledgement letter to goodwin procter llp,0,0
0900006483ed552e,Other,FDA-2010-P-0359-0004,FDA-2010-P-0359,interim response to goodwin procter llp. from cdrh,0,0
0900006482a94fd6,Other,FDA-2017-P-5114-0002,FDA-2017-P-5114,acknowledgement letter from fda ddm to locke lord llp,0,0
0900006482a94fda,Supporting & Related Material,FDA-2017-P-5114-0004,FDA-2017-P-5114,attachment 2 re citizen petition from locke lord llp,0,0
0900006482a94f87,Other,FDA-2017-P-5114-0001,FDA-2017-P-5114,citizen petition from locke lord llp,0,0
0900006482a94fdb,Supporting & Related Material,FDA-2017-P-5114-0005,FDA-2017-P-5114,attachment 3 re citizen petition from locke lord llp,0,0
0900006482c9fadd,Other,FDA-2017-P-5114-0007,FDA-2017-P-5114,petition response letter,0,0
0900006482a94fd9,Supporting & Related Material,FDA-2017-P-5114-0003,FDA-2017-P-5114,attachment 1 re citizen petition from locke lord llp,0,0
0900006482c98c5b,Notice,FDA-2017-P-5114-0006,FDA-2017-P-5114,"determination that trintellix (vortioxetine hydrobromide) oral
tablet, eq 15 milligram base, was not withdrawn from sale for reasons of safety or effectiveness",0,0
0900006482428120,Other,FDA-2016-P-1106-0004,FDA-2016-P-1106,"letter from fda cder to gordon johnston regulatory consultants, llc",0,0
0900006481f11632,Other,FDA-2016-P-1106-0001,FDA-2016-P-1106,citizen petition from gordon johnston regulatory consultants llc,0,0
0900006481f13d7a,Other,FDA-2016-P-1106-0002,FDA-2016-P-1106,acknowledgement letter from fda ddm to gordon johnston regulatory consultants llc,0,0
0900006481f11698,Supporting & Related Material,FDA-2016-P-1106-0003,FDA-2016-P-1106,attachment a product listing from the active section of the orange book -  re citizen petition from gordon johnston regulatory consultants llc,0,0
090000648301d61d,Other,FDA-2018-P-1174-0002,FDA-2018-P-1174,citizen petition from pharma regulatory consultants llc,0,0
090000648301e145,Supporting & Related Material,FDA-2018-P-1174-0005,FDA-2018-P-1174,"attachment 3- approved labeling for reference- listed drug, revatio ( sildenafil citrate) by pfizer re:  citizen petition from pharma regulatory consultants llc",0,0
090000648301e144,Supporting & Related Material,FDA-2018-P-1174-0004,FDA-2018-P-1174,attachment 2- draft insert labeling for proposed product re: citizen petition from pharma regulatory consultants llc,0,0
090000648301d704,Other,FDA-2018-P-1174-0001,FDA-2018-P-1174,acknowledgment letter from fda ddm to pharma regulatory consultants llc,0,0
090000648301e143,Supporting & Related Material,FDA-2018-P-1174-0003,FDA-2018-P-1174,attachment 1 orange book' approved drug products with therapeutic equivalence evaluations re: citizen petition from pharma regulatory consultants llc,0,0
0900006483aa8261,Supporting & Related Material,FDA-2019-P-0915-0004,FDA-2019-P-0915,"attachment b package insert of lacosamide granules for oral solution re: suitability petition from sunshine lake pharma co., ltd.",0,0
0900006483aa7b08,Other,FDA-2019-P-0915-0001,FDA-2019-P-0915,"suitability petition from sunshine lake pharma co., ltd.",0,0
0900006483aa8260,Supporting & Related Material,FDA-2019-P-0915-0003,FDA-2019-P-0915,"attachment a package insert of reference list drug (vimpat ®) re suitability petition from sunshine lake pharma co., ltd.",0,0
0900006483aa7f22,Other,FDA-2019-P-0915-0002,FDA-2019-P-0915,"acknowledgment letter from fda ddm to sunshine lake pharma co., ltd.",0,0
09000064811762a5,Proposed Rule,FDA-2012-N-1148-0001,FDA-2012-N-1148,actions related to nicotine replacement therapies and smoking-cessation products: report to congress on innovative products and treatments for tobacco dependence; public hearing,0,1
090000648119460a,Supporting & Related Material,FDA-2012-N-1148-0004,FDA-2012-N-1148,testimony regarding nrt and innovative tobacco cessation - testimony,0,1
09000064811a3b89,Proposed Rule,FDA-2012-N-1148-0011,FDA-2012-N-1148,food and drug administration actions related to nicotine replacement therapies and smoking-cessation products; report to congress on innovative products and treatments for tobacco dependence; public hearing; extension of comment period,1,1
0900006481194525,Supporting & Related Material,FDA-2012-N-1148-0005,FDA-2012-N-1148,slides presented at 12/17/12 public hearing,0,0
0900006481f114c8,Other,FDA-2016-P-1105-0001,FDA-2016-P-1105,citizen petition from gordon johnston regulatory consultants llc,0,0
0900006481f13d7c,Other,FDA-2016-P-1105-0002,FDA-2016-P-1105,acknowledgement letter from fda ddm to gordon johnston regulatory consultants llc,0,0
090000648235b7c1,Other,FDA-2016-P-1105-0004,FDA-2016-P-1105,letter from cder fda to gordon johnston regulatory consultants llc,0,0
0900006481f1169a,Supporting & Related Material,FDA-2016-P-1105-0003,FDA-2016-P-1105,attachment a product listing from the active section of the orange book re citizen petition from gordon johnston regulatory consultants llc,0,0
09000064824f45c8,Other,FDA-2017-P-1391-0002,FDA-2017-P-1391,acknowledgement letter from fda ddm to epstein becker & green p.c.,0,0
09000064824f43ec,Other,FDA-2017-P-1391-0001,FDA-2017-P-1391,citizen petition from epstein becker & green p.c.,0,0
0900006481f62e4d,Supporting & Related Material,FDA-2015-P-3794-0004,FDA-2015-P-3794,interim response - savage re citizen petition from lawrence r. savage,0,0
0900006481f5d84e,Other,FDA-2015-P-3794-0003,FDA-2015-P-3794,interim response letter to lawrence savage,0,0
0900006481cd14cb,Other,FDA-2015-P-3794-0001,FDA-2015-P-3794,citizen petition from lawrence r. savage,0,0
0900006481cd177d,Other,FDA-2015-P-3794-0002,FDA-2015-P-3794,acknowledgment letter from fda ddm to lawrence r. savage,0,0
090000648493c511,Supporting & Related Material,FDA-2020-P-2136-0003,FDA-2020-P-2136,"cover letter re citizen petition from siri & glimstad, llp (on behalf of informed consent action network)",0,0
090000648493c50e,Other,FDA-2020-P-2136-0002,FDA-2020-P-2136,"acknowledgment letter from fda dms to siri & glimstad, llp (on behalf of informed consent action network)",0,0
090000648493c512,Supporting & Related Material,FDA-2020-P-2136-0004,FDA-2020-P-2136,"footnotes 2-3 re citizen petition from siri & glimstad, llp (on behalf of informed consent action network)",0,0
090000648493c50d,Other,FDA-2020-P-2136-0001,FDA-2020-P-2136,"citizen petition from siri & glimstad, llp (on behalf of informed consent action network)",0,0
0900006484aabc0a,Other,FDA-2020-P-2136-0005,FDA-2020-P-2136,"interim response from fda cber to siri & glimstad, llp",0,0
0900006483988ec2,Supporting & Related Material,FDA-2018-P-4714-0007,FDA-2018-P-4714,"exhibit 12 copyrighted article isbill, k. (2018) thoughts on sexual health re citizen petition from therapeuticmd, inc.",0,0
090000648398806d,Supporting & Related Material,FDA-2018-P-4714-0003,FDA-2018-P-4714,"exhibits 1-4 copyrighted articles re citizen petition from therapeuticsmd, inc.",0,0
0900006483988bdd,Supporting & Related Material,FDA-2018-P-4714-0009,FDA-2018-P-4714,"exhibit 14 citizen petition partial approval and denial response letter from fda cder to novo nordisk inc. re citizen petition from therapeuticmd, inc.",0,0
0900006483988c8b,Supporting & Related Material,FDA-2018-P-4714-0012,FDA-2018-P-4714,"exhibit 17 copyrighted article chang, raw, lionberger, and yu (2012) generic development of topical dermatologic products: formulation development, process development, and testing of topical dermatologic products re citizen petition from therapeuticsmd, inc.",0,0
0900006483988bde,Supporting & Related Material,FDA-2018-P-4714-0010,FDA-2018-P-4714,"exhibit 15 copyrighted article marques, m. (2014) enzymes in the dissolution testing of gelatin capsules re citizen petition from therpeuticmd, inc. re citizen petition from therapeuticmd, inc.",0,0
09000064839890aa,Supporting & Related Material,FDA-2018-P-4714-0015,FDA-2018-P-4714,"exhibit 20 highlights of prescribing information imvexxy re citizen petition from therapeuticmd, inc.",0,0
090000648398806e,Supporting & Related Material,FDA-2018-P-4714-0004,FDA-2018-P-4714,"exhibit 5 bransaeter and nelson (1955) proteolysis by lactobacillus casei ii. peptidase activity re citizen petition from therapeuticsmd, inc.",0,0
090000648398806f,Supporting & Related Material,FDA-2018-P-4714-0005,FDA-2018-P-4714,"exhibits 6-10 copyrighted articles re citizen petition from therapeuticsmd, inc.",0,0
0900006483988bdc,Supporting & Related Material,FDA-2018-P-4714-0008,FDA-2018-P-4714,"exhibit 13 nda approval letter from fda cder to therapeuticsmd, inc.",0,0
0900006483cffd39,Other,FDA-2018-P-4714-0016,FDA-2018-P-4714,"letter from fda cder to therapeuticsmd, inc.",0,0
090000648398806b,Other,FDA-2018-P-4714-0001,FDA-2018-P-4714,"citizen petition from therapeuticsmd, inc.",0,0
0900006483988070,Supporting & Related Material,FDA-2018-P-4714-0006,FDA-2018-P-4714,"exhibit 11 pickar, amadio, bernick, and mirkin (2016) pharmacokinetic studies of solubilized estradiol given vaginally in a novel softgel capsule re citizen petition from therapeuticsmd, inc.",0,0
0900006483988c8c,Supporting & Related Material,FDA-2018-P-4714-0013,FDA-2018-P-4714,"exhibit 18 copyrighted article kingsberg et al (2017) patient acceptability and satisfaction with a low-dose solubilized vaginal estradiol softgel capsule, tx-004hr re citizen petition from therapeuticmd, inc.",0,0
09000064839890a9,Supporting & Related Material,FDA-2018-P-4714-0014,FDA-2018-P-4714,"exhibit 19 fda in vitro bioequivalence data for a topical
product: bioequivalence review perspective re citizen petition from therapeuticmd, inc.",0,0
0900006483988c8a,Supporting & Related Material,FDA-2018-P-4714-0011,FDA-2018-P-4714,"exhibit 16 copyrighted article press, nousek-goebl, bur, and greene (1986) estrogen receptor localization in the female genital tract re citizen petition from therapeuticsmd, inc.",0,0
090000648398806c,Other,FDA-2018-P-4714-0002,FDA-2018-P-4714,"acknowledgment letter from fda ddm to therapeuticsmd, inc.",0,0
